sno,adate,rollno,h1,h2,h3,h4,h5,h6,h7,h8,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,remarks
998,2019-01-30,173B1A0518,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
999,2019-01-30,173B1A0519,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1000,2019-01-30,173B1A0520,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1001,2019-01-30,173B1A0521,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1002,2019-01-30,173B1A0522,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1003,2019-01-30,173B1A0523,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,2019-01-30,173B1A0524,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1005,2019-01-30,173B1A0525,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1006,2019-01-30,173B1A0526,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1007,2019-01-30,173B1A0527,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1008,2019-01-30,173B1A0528,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1009,2019-01-30,173B1A0529,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1010,2019-01-30,173B1A0530,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1011,2019-01-30,173B1A0531,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1012,2019-01-30,173B1A0532,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013,2019-01-30,173B1A0534,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1014,2019-01-30,173B1A0535,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1015,2019-01-30,173B1A0536,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1016,2019-01-30,173B1A0537,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1017,2019-01-30,173B1A0538,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1018,2019-01-30,173B1A0539,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1019,2019-01-30,173B1A0540,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1020,2019-01-30,173B1A0541,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1021,2019-01-30,173B1A0542,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1022,2019-01-30,173B1A0543,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1023,2019-01-30,173B1A0544,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1024,2019-01-30,173B1A0545,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1025,2019-01-30,173B1A0546,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1026,2019-01-30,173B1A0547,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1027,2019-01-30,173B1A0548,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1028,2019-01-30,173B1A0549,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1029,2019-01-30,173B1A0550,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1030,2019-01-30,173B1A0551,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1031,2019-01-30,173B1A0552,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1032,2019-01-30,173B1A0553,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1033,2019-01-30,173B1A0554,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1034,2019-01-30,173B1A0555,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1035,2019-01-30,173B1A0556,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1036,2019-01-30,173B1A0557,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1037,2019-01-30,173B1A0558,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1038,2019-01-30,173B1A0559,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1039,2019-01-30,173B1A0560,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1040,2019-01-30,173B1A0561,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1041,2019-01-30,173B1A0562,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1042,2019-01-30,173B1A0563,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1043,2019-01-30,173B1A0564,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1044,2019-01-30,173B1A0565,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1045,2019-01-30,173B1A0566,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1046,2019-01-30,173B1A0567,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1047,2019-01-30,173B1A0568,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1048,2019-01-30,173B1A0569,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1049,2019-01-30,173B1A0570,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1050,2019-01-30,173B1A0571,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1051,2019-01-30,173B1A0572,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1052,2019-01-30,173B1A0573,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1053,2019-01-30,173B1A0574,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1054,2019-01-30,173B1A0575,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1055,2019-01-30,173B1A0576,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1056,2019-01-30,173B1A0577,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1057,2019-01-30,173B1A0578,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1058,2019-01-30,173B1A0579,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1059,2019-01-30,173B1A0580,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1060,2019-01-30,173B1A0581,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1061,2019-01-30,173B1A0582,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1062,2019-01-30,173B1A0583,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1063,2019-01-30,173B1A0584,p,p,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1064,2019-01-30,173B1A0585,a,a,NULL,NULL,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1065,2019-02-07,183B5A0501,p,p,a,a,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1066,2019-02-07,183B5A0502,p,p,a,a,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1067,2019-02-07,183B5A0503,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1068,2019-02-07,183B5A0504,p,p,a,a,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1069,2019-02-07,183B5A0505,p,p,a,a,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1070,2019-02-07,183B5A0506,a,a,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1071,2019-02-07,173B1A0501,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1072,2019-02-07,173B1A0502,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1073,2019-02-07,173B1A0503,a,a,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1074,2019-02-07,173B1A0504,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1075,2019-02-07,173B1A0505,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1076,2019-02-07,173B1A0506,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1077,2019-02-07,173B1A0507,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1078,2019-02-07,173B1A0508,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1079,2019-02-07,173B1A0509,a,a,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1080,2019-02-07,173B1A0510,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1081,2019-02-07,173B1A0511,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1082,2019-02-07,173B1A0512,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1083,2019-02-07,173B1A0513,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1084,2019-02-07,173B1A0514,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1085,2019-02-07,173B1A0515,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1086,2019-02-07,173B1A0516,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1087,2019-02-07,173B1A0517,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1088,2019-02-07,173B1A0518,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1089,2019-02-07,173B1A0519,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1090,2019-02-07,173B1A0520,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1091,2019-02-07,173B1A0521,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1092,2019-02-07,173B1A0522,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1093,2019-02-07,173B1A0523,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1094,2019-02-07,173B1A0524,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1095,2019-02-07,173B1A0525,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1096,2019-02-07,173B1A0526,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1097,2019-02-07,173B1A0527,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1098,2019-02-07,173B1A0528,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1099,2019-02-07,173B1A0529,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1100,2019-02-07,173B1A0530,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1101,2019-02-07,173B1A0531,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1102,2019-02-07,173B1A0532,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1103,2019-02-07,173B1A0534,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1104,2019-02-07,173B1A0535,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1105,2019-02-07,173B1A0536,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1106,2019-02-07,173B1A0537,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1107,2019-02-07,173B1A0538,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1108,2019-02-07,173B1A0539,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
1109,2019-02-07,173B1A0540,p,p,p,p,NULL,NULL,NULL,NULL,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-02,BTECH-CSE-R16-2-2-A-05,BTECH-CSE-R16-2-2-A-05,NULL,NULL,NULL,NULL,NULL
